Image ID,vehicle.n.01,timepiece.n.01,electronic_equipment.n.01,plaything.n.01,building.n.01,clothing.n.01,animal.n.01,writing_implement.n.01,kitchen_utensil.n.01,furniture.n.01,food.n.01,musical_instrument.n.01,weapon.n.01,sun.n.01,jewelry.n.01,body_of_water.n.01,plant.n.02,hand_tool.n.01,sky.n.01,tableware.n.01,bag.n.01,home_appliance.n.01,mountain.n.01,body_part.n.01,person.n.01
455d9b74b7ed3760,,,,,1,,,,,,,,,,,,,,1,,,,,,
462b79af7fb7cbaf,,,,,1,,,,,,1,,,,,,1,,,,,,1,,
0464ee3cb962d00a,,,,,,,,,,1,1,,,,,,,,,1,,,,,
465a9b45a5a1dbef,,,,,,,,,,,,,,,,,1,,1,,,,,,
467d2cd5e6e5cdc4,,,,,1,,,,,1,1,,,,,,,,,,,,,,
478a7e6513ac2346,,,,,,1,,,,1,1,,,,,,,,,1,,,,1,1
480d7ac4493a248c,,,,,1,,,,,1,,,,,,,,,1,1,,,,,
482c1b62496261cb,,,,,,,,,,,,,,,,,1,,,,,,,,
483ade136f9e676d,,,1,,,,,,,,,,,,,,1,,,,,,,1,1
495b434b38a66129,,,,,,,1,,1,,1,,,,,,1,,,,,,,1,
496b018bde21dbbf,,,,,1,,,,,,,,,,,,1,,1,,,,,,1
496dda72a44c9822,1,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
496fa2685bbb86ee,,,,,,,,,,1,,,,,,,,,,,,,,,
507de7cb908bf6fa,,,,,,,,,,,,,,,,,1,,,,,,,,
508fecad83920413,,,1,,,,,,,1,,,,,,,,,,,,,,,
513eb01f73bef79c,,,,,1,,,,,,,,,,,,1,,1,,,,,,
514a005c4fc9c132,,,,,,,,,,,,,,,,,,,,,,,,,
524bec4688381d06,,,,,,,,,,1,,,,,,1,,,,,,,,,1
525ee0a4aaa2e61b,,,,,,,,,,1,,,,,,,1,,,,,,,,1
539affb5b252b664,,,,,,,,,,,,,,,,,1,,,,,,,,
542c9a54f5399550,,,,,,,,,,,,,,,,1,1,,,,,,,,
543a84c720cd372e,,,,,,1,,,,,,,,1,,,1,,1,,1,,1,1,1
551c13595d987201,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
552cf561f0ed2b52,1,,,,1,1,,,,1,1,,,,,,1,,,1,,,,1,1
555e05b577d72ccc,,,,,,,,,,1,1,,,,,,,,,1,,,,,
571d934b14dc023c,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
577a5306984a425e,,,,,1,,,,,1,1,,,,,,,,,,,,,,
582b9bb1a75d2aeb,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
582dd2aebae18bef,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
585c224819a7f826,,,,,,,,,,,,,,,,,,,,,,,,1,1
587cbfadd47c0645,,,,,,,,,,,,1,,,,,,,,,,,,,
589dada0d7bd97f6,,,,,1,,,,,,,,,,,,,,,,,,,,1
0591c19dfec6a487,,,,,,,,,,1,,,,,,,,,,,,,,,
0592e7497f03329e,,,,,,,,,,1,,,,,,,1,,,,,,,,
592c11afceb3fcb2,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
592d2d4ef783a825,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
592d9f9586057486,,,,,1,1,,,,1,,,,,,1,1,,1,,1,,,1,1
594a2f6d73511c55,,,,,,,1,,,,,,,,,,1,,,,,,,1,
597c287f222083d8,,,,,1,1,,,,1,,,,,,,,,,1,,,,1,1
598f499b239de22e,,,,,,1,,,,,,,,,,1,1,,1,,,,1,,
599d68dc6ee25047,,,,,,,,,,,,,,,,,1,,1,,,,1,,
599f2353f03763fb,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
601f47f5b112ecf9,,,,,1,,,,,1,1,,,,,,1,,,1,,,,,1
605bc39b5adb3800,,,,,1,1,,,,,,,,,,,1,,1,,,,1,1,1
608a31ce4a82c202,1,,,,1,,,,,,,,,,,,1,,,,,,,1,1
608b4fe0627ecd29,,,,,,,,,,,,,,,,,,,,,,,1,,
608c3dd0f3cec00e,,,,,1,1,,,,,,,,,,,1,,1,,1,,1,1,1
609e08b03f3b3512,,,,,,,,,,,,,,,,1,1,,,,,,,,
612b091c002a2218,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
616bfb1fbe289671,,,,,,1,1,,,,,,,,,1,1,,1,,,,1,1,1
619eea4ae74f3773,,,,,,,1,,,,,,,,,,1,,,,,,,1,
621e7a9b39353d50,,,,,,1,,,,1,,,,,1,,,,,1,,,,1,1
625ab726362e8dd9,,,,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
626bb5c62c679e5d,,,,,,,,,,,,,,,,,1,,,,,,,,
634e7c7363332099,,,,,1,,,,,,,,,,,,1,,,,,,,,
637d03d21b0286b6,,,,,,,1,,,,,,,,,,1,,,,,,,1,
641e64d110d6fc64,,,,,,,1,,,,,,,,,,1,,,,,,,1,1
643f0932ad686d92,,,,,1,,,,,,,,,,,,1,,1,,,,,,
646bdd129de65796,,,,,,,,,,,,,,,,,,,,,,,,,
646e2f224466b8f1,1,,,,1,1,,,,,,,,,,1,1,,1,,,,1,1,1
647fe5d03ea65539,,,,,,,,,,,,,,,,,1,,,,,,,,
655d82e07d8c01a2,,,,1,1,1,,,,1,,,,,1,,1,,1,,,,,1,1
656f43f7f0d1542d,,,,,,,,,,,,,,,,,,,1,,,,,,
660ce84f6af37c5f,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
0664e168198cede3,,,1,,,,,,,1,,,,,,,,,,,,,,,
669aed3c029f4245,,,,,,1,,,,,,1,,,,,,,,,,,,1,1
672eee07a1bc7376,,,,,1,,,,,1,,,,,,,1,,,,,,,,1
673ed41d92ed497b,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
674f128da320c4df,,,,,,,,,,,,,,,,,1,,1,,,,,1,1
678e97efa0dcb55d,1,,,,1,1,1,,,,,,,,,,1,,,,,,,1,1
683d0b4414e0b2f3,,,,,,,1,,,,1,,,,,,,,,,,,,,
684d4b17e6b2b2df,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
685f6ab75b62b8c8,,,,,,1,,,,,,,,,,,1,,1,,1,,,1,1
686d43d57ba43fcc,,,,,,,,,,,,,,,,1,1,,,,,,1,,
693bfb22a772e7a8,,,,,,,,,,1,1,,,,,,,,,1,,,,,
693cbbbb38e30743,,,,,1,,,,,1,,,,,,,,,1,,,,,,1
694de3e8696a8657,,,,,1,,,,,1,1,,,,,,1,,1,,,,,,
697a23a317599abb,,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
697b71a64c738db4,,,,,,1,,,,1,1,,,,,,,,,1,1,,,1,1
698bb42a6946afec,1,,,,1,,,,,,,,,,,,,,,,,,,,
700bcb474d8d9166,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
700ffe6948cf72ed,,,,,,,,,,1,1,,,,,,,,,1,,,,1,1
701ba610e538c42f,,,,,,1,,,,,,,,,,,1,,1,,1,,,1,1
705fcc955f83eabb,1,,,,,,,,,,,,,,,,1,,,,,,,,
709a0b6e58f6a035,,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
713a73f9f4920966,,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
721a00048caeaf74,1,,,,,,,,,,,,,,,,1,,1,,,,,,
728b279636a233aa,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
731ce2ec3c74ecd8,,,,,,1,,,,,,,,,,1,,,1,,,,,1,1
734de6091b2489dd,,,,,,,,,,,,,,,,,1,,1,,,,1,,
735c1c90edfb1fbd,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
737dc5ccd25a4377,,,,,1,1,,,,1,,,,,,,1,,,,,,,,
738b831bf00067bc,,,,,1,1,,,,1,,,,,,,1,,1,,,,1,1,1
738c14e5b5b94c47,,,1,,1,1,,,,,,,,,,,,,,,,,,1,1
742b427f1fb85179,,,1,,1,1,,,,1,,,,,,,,,,,1,,,1,1
742c7a16f9b954e7,,,,,,,,,,,,,,,,,1,,,,,,,,
744be719e07ed1a5,,,,,,,,,,,,,,,,,1,,,,,,,,
745c3a00f4200313,,,,,,,1,,,,,,,,,,,,,,,,,1,
746c049dda3ab724,,,,,,,1,,,,,,,,,,1,,,,,,,1,
747af27bee10e0c7,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
753fc6a8c14e0c06,1,,,,,,,,,,,,,,,1,1,,1,,,,,,
764fa8e413926f04,1,,,1,,1,,,,1,,,,,,,,1,,1,,,,1,1
765d240c3e1ec2ea,,,,,1,,,,,1,,,,,,,1,,,,,,,,
765f4c8e5200d7d4,,,,,,,,,,1,,,,,,,,,,,1,,,,
766de0978874e4ad,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1
769aa1e453ae265e,,,,,1,1,,,1,1,,,,,,,1,,,1,1,,,1,1
776ba3431927af9a,,,,,,1,,,,,,,1,,,,1,,,,,,,1,1
777cb6c57685cdcb,,,,,,,,,,,,,,,1,,,,,,,,,1,1
780df2e2e45e02ec,,,,,,,,,,,,,,1,,,1,,1,,,,,,
791a337673d37ad1,,,,,,1,,,,,,,,,,,1,,1,,1,,1,1,1
793adb33d74b40be,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
794a95bdaf8bd600,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
797c1a4cd5e254d3,,,,,1,1,1,,,1,1,,,,,,,,,,,,,1,1
800f3f99eb51ef85,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
801d84cec44e121f,1,,,,1,1,,,,1,,,,1,,1,,,1,,,,,1,1
803a09ebc20c01c3,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,1
803df0dee9e9e1d7,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
806a7b823f458288,,,1,,,1,,,,,,,,,,1,1,,1,,,,,1,1
809da360daaee631,,,1,,,1,,,,,,,,,,,1,,1,,,,1,1,1
0815c84abc90de72,1,,,,,,,,,,,,,,,,1,,1,,,,,,1
815ad257aea3efbb,,,,,,,,,,,1,,,,,,,,,1,1,,,,
819f8cbebc369ec0,,,,,,,,,1,1,1,,,,,,,,,1,,,,1,1
825c6b8b4f8ea84d,1,,,,1,,,,,1,,,,,,1,,,1,,,,,,
826a80f088723ddd,,,,,1,,,,,,,,,,,,1,,,,,,,,
826c8f84622569ac,,,,,1,1,,,,1,1,,,,,,1,,,,,,,1,1
827d713b4f67978b,,,,,,,1,,,,,,,,,,1,,,,,,,1,
829c12594ed2ac8d,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1
830af550ae50bd95,,,,,,1,,,,,,,,1,,,1,,1,,,,,1,1
00835f0fbe950715,1,,,,1,,,,,,,,,,,,1,,1,,,,,,1
842ae984331d1372,,,,,1,,,,,,,,,,,,1,,1,,,,,,
0854bbb37680cc92,,,,,,,,,,,1,,,,,,1,,1,,,,,,
854a5db473a37cd9,,,,,1,,,,1,1,1,,,,,,,,,1,,,,1,1
855cb712da8f01c5,,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
855faeb4f36baef6,,,,,,,,,,,,,,,,,1,,1,,,,1,,
859b6e44ae572ad7,,,,,,,,,,,,,,,,1,,,1,,,,1,1,1
863b2edd25335cae,,,1,,1,1,,,,1,1,,,1,,,1,,1,,,,1,1,1
868f7da8bd8ec950,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
869e082420c26a69,,,,,,,,,,1,,,,,,,,,,,,,,,
873d8d57dc03266e,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
875f979c6963fbc8,,,,,1,1,1,,,,,,,,,,,,,,1,,,1,1
882a1c68f37df0ec,,,,,,1,,,,,,,,,,,1,,1,,1,,1,1,1
882ff232f29ff9ca,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
884ab313fd8be9dd,,,,,,,,,,1,1,,,,,,,,,,,,,,
885e3a994208920e,1,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
888b626759e95d02,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
891d827b61cfbcd4,,,,,,,,,,,,,,,,,,,,,,,,,
896a8aee42249cb4,,,,1,,1,,,,1,,,,,,,,,,,,,,1,1
896e3f5f2425a7ee,,,,,1,,,,,,1,,,,,1,1,,,,,,,,
897b96f7eb5410d8,,,,,,,1,,,,,,,,,,,,,,,,,1,
900ebcc511b9bbe4,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
901cd3263d0b3104,,,,,1,,,,,,,,,,,,1,,1,,,,,,
904e77c942203782,,,,,1,,,,,1,,,,,,,,,,,,,,1,1
908ecc2b2d077f4e,,,,,1,1,1,,,,,,,,,1,1,,1,,1,,1,1,1
913b67b82c41dfa9,1,,,,,,,,,,,,,,,,1,,1,,,,,,
916dacb33f19f31e,,,,,,,,,1,1,1,,,,,,,,,,,1,,,
917bfa517e61b26b,1,,,1,,,,,,1,,,,,,,,,,,,,,,1
917caccf7daffa4d,1,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
920cad2819e4bb3f,,,,,1,,,,,,,,,,,,1,,1,,,,,,
934de1b00caf03e8,,,,,,,1,,,,,,,,,1,1,,,,,,,,1
941f43aba6e11144,,,1,,1,1,,,,1,1,,,,,,,,,,1,1,,1,1
942f5d9f967fd541,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1
944e3f824e97ff00,1,,,,,,1,,,,,,,,,1,,,,,,,,1,1
948da0726d2f1091,,,,,1,1,,,,,,,,,,,,,,,1,,,1,1
948f01d49982f85b,,,,,1,1,1,,,,,,,,,1,1,,1,,,,,1,1
949ea7c91133330b,,,,,,,,,,,1,,,,,,,,,,,,,,
950e1e82793e5fac,,,,,,,,,,1,1,,,,,,,,,1,,,,,
951ac5ed4887e720,,,,,,,,,,,,,,,,,1,,,,,,,,
952e2811f9d62b08,,,,,,,,,,1,1,,,,,,,,,1,,,,,
956baf36170b4e66,1,,,1,,1,,,,1,,,,,,,1,,1,,1,,1,1,1
956ff0644a42651d,,,,,1,,,,,,,,,1,,,1,,,,,,,,
959d3873df042f56,,,,,,1,,,,,,,,,,,,,,,1,,,1,1
968f448c99964352,1,,,,,1,,,,,,,,,,,,,,,,,,1,1
969e27cb5394c3d8,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
971ef55549119db4,,,,,,,1,,,,,,,,,1,,,,,,,,,
972e6712bd423527,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
979e817d4af8383c,,,,1,,,,,,1,,,,,,,,,,,,,,,
982d533193a75a9a,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
982fa246ce3dbe93,1,,,,,1,,,,,,,,,,,,,,,1,,,,
986e489c675ab922,,,,,,1,1,,,,,,,,,1,,,,,,,,1,1
991cf4fcfb87ab36,,,1,,,,,,,1,,,,,,,,,,,,,,,
991eb076e64e04d1,,,,,1,,,,,,1,,,,,,1,,1,,,,1,,
992dbd4d2d826a4d,,,,,,,,1,,1,1,,,,,,,,,1,,,,,
993d241872f222e1,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
993eb7b6f9add176,,,,1,,,,,,,,,,1,,,,,,,,,,,
994d59ce4196369a,,,,,,,,,,1,,,,,,,,,,,,,,,
995cab4fbe1cdc24,,,,,,,1,,,,,,,,,,1,,,,,,,1,
995e6a43b6d68ad2,1,,,,1,1,,,,,,,,,,,1,,1,,1,,,1,1
996e4f08c8db6ff8,,,,,1,1,,,,1,,,,,1,,1,,,,,,,1,1
996fbd615c91a314,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
997de6ee3dbc0ae8,,,,,1,1,,,1,1,1,,,,,,,,,1,,1,,1,1
1162c3a2b658745b,,,,,,,,,,,,,,,,,1,,,,,,,,
1210ad4fd65b252a,,,,,,1,,,,,,,,,,,1,,,,1,,,1,1
1253baf5755d43aa,,,,,,,1,,,,,,,,,,,,,,,,,1,
1272bef04f1d0bf9,,,,,,,,,1,,1,,,,,,,,,1,,,,,
1447c76465ed795e,,,,,1,1,,,,,,,,,,,1,,,,1,,,1,1
1554f6fd493281ec,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
1670fa26860eff21,,,,,,,,,,,,,,,,,1,,,,,,,,
1811e14afd9c17f7,,,,,,,,,,,,,,,,1,1,,1,,,,1,,1
1898f5c850f25d16,1,,,,1,,,,,,,,,,,,,,,,,,,,
1998cd59c5ef0e02,,,1,,,,,,1,1,1,,,,,,,,,1,,,,,
2077ce5fe5d8fc4f,,,,,,,,,,1,,,,,,,,,,,,,,,
2194a10d5a5c7d95,,,,,,,1,,,,,,,,,1,1,,1,,,,,1,
2299c4d21f6fe798,,,,,1,,,,,,,,,,,,1,,1,,,,,,1
02400d99c2eaf5cc,,,,,,,,,,1,1,,,,,,,,,1,,,,,
2424f519111f08ab,,,,,1,,,,,,,,,,,,1,,1,,,,,,
2458c414ec6704ec,,,,,,,,,,,,,,,,,,,,,,,,,
2461bbd755bcbfaf,,,,,,,1,,,,,,,,,,1,,,,,,,1,
2471a362c98fa75d,,,,,,,1,,,,,,,,,,1,,,,,,,1,
2517b7ca199f7b61,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
2703ed87e76821e1,,,,,,,1,,,,,,,,,,,,,,,,,1,
3049beaf9830154b,,,,,,,,,,,,,,,,,,,1,,,,,,
3064de65bb02dc26,1,,,,,,1,,,,,,,,,1,,,1,,,,,,
3181a9a096c3dec0,,,,,1,,,,,,,,,,,1,1,,1,,,,,,
3186a07656292d28,,,,,1,,,,,,,,,,,1,,,1,,,,,,
3347db81246e7dfc,,,,,1,,,,,1,1,,,,,,1,,,,,,,,
3411e0b5702f7daa,,,,,,,,,,,,,,,,,1,,1,,,,,,
3467f224b646d879,,,,,,,,,,1,1,,,,,,,,,1,,,,,
3510d5e5e5ca14d0,,,,,,,,,,,1,,,,,,,,,1,,,,,
3517ab573c83ea4b,,,,1,,1,,,,,,,,,,,1,,1,,,,,1,1
3621b2f4352202cf,,,,,1,,,,,,,,,,,,1,,,,,,,,
3996d61fca26d737,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1
04020ee1007da76f,,,,,,1,,,,1,,,,,,,1,,,,,,,1,1
04113e7d2f21171e,,,,,,,,,,,,,,,,,,,,,,,,,
4155fe9785d884a7,,,,,,,,,,,,,,,,,1,,,,,,,,
4227bf79c7da30af,,,1,,1,1,,,,1,,,,,,,,,,1,,1,,1,1
4256f64c3114b0ba,,,,,1,1,,,,,1,,,,,1,1,,,,1,,1,1,1
4295c83284493435,1,1,,,,1,1,,,,,,,,,,1,,,,,,,1,1
4296c6bbed0d3553,,,,,1,1,,,,,,,,,1,,,,,,,,,1,1
4311a68f5eeafc07,1,,,,,1,,,,,,,,,,,,,,,,,,1,1
4392a45d4725388b,,1,1,,1,1,,,,,,,,,,,,,,,,,,1,1
4396ad1640d10501,,,,,1,,,,,1,,,,,,,,,,,,,,,1
4535e7d2e12f91f6,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
04593c33db4a437b,,,,,,,,,,1,,,,,,,,,,,,,,,
4619a463882565e2,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
4673b4d2b1f73f9b,,,,,,,,,,,1,,,,,,,,,1,,,,,
4776bc40e4fe9f26,,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
4814e44c3e50f48a,,,,,,,,,,,,,,,,,1,,,,,,,,
0004886b7d043cfd,,,,,,,,,,1,,,,,1,,,,,1,,,,,
4889e72e0292c6a6,,,,1,1,,,,,1,,,,,,,1,,1,,,,1,,
4893e29c882fcb9a,,,,,,1,,,,,,,,,,1,1,,1,,,,,1,1
4898eb2a939f012d,1,,,,,1,,,,1,,,,,,,1,,1,,1,,1,,
4957b80857990d76,,,,,,,,,,,,,,,,,1,,,,,,,,
5018f0cfe2c7dbdb,,,,,,,,,,,,,,,,1,1,,,,,,1,,
5071b5642037dcba,,,,,1,,,,,,,,,,,,1,,1,,,,,,
5077cda50f5c52cd,,,,,,,,,,,,,,,,,,,,,,,,,
5081c15ef8b247cd,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
5130eb6f01510b11,,,,,,,,,1,1,1,,,,,,,,,1,,1,,1,1
5140d8ea335918a1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1
5161fec66a8960ac,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
5297bfb5391fcd37,,,,,,,,,,,1,,,,,,1,,,,,,,,
5349c9682b1a5d7b,,,,,1,,,,,1,,,,,,,,,,,,,,,1
5399c9438e6d62be,,,,,1,,,,,,,,,,,,1,,1,,,,,,
5453e0e7b4bfffa7,,,,,,,1,,,,1,,,,,,1,,,,,,,1,
5467dc4019314117,,,,,,,1,,,,,,,,,,,,,,,,,1,1
5495ff2a8bc22dc7,,,,,,,,,,,,,,,,,,,,,,,,,
5595fd493768dffb,,,,,,,,,,,,,,,,,1,,,,,,,,
5641e6ad7d2600f2,1,,,,,1,,,,,,,,,,,1,,1,,,,,1,1
5641f50993d545fe,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
5692ed295e72346b,1,,,,,,,,,1,,,,,,,1,,,,,,,,
5712d134fff063f4,1,,,,,,,,,,,,,,,,,,,,,,,,1
5744c1dd541ae0d5,,,,,,,,,,,,,,,,,,,,,,,,,
5749d22ab7c24802,,,,,,1,,,,,,,,,,,,,,,,,,1,1
5898a8ce3441baed,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
6018e0403ce86656,,,,,1,1,1,,,,,,,,,,1,,1,,,,,1,1
6141f4d1e5272968,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,1
6242f9d119f63c8d,,,,,1,,,,,,,,,,,,1,,1,,,,,,
6306c49d3cfb7706,,,,,1,,,,,,,,,,,,,,,,,,1,,
6314f25dcad6f052,,,,,,,,,,1,1,,,,,,,,,1,,,,1,1
6332e6c375e51f9e,,,,,,,,,,,,,,,,,1,,1,,,,,,
6409f047ec4e520f,1,,,,1,,,,,1,,,,,,,,,,,,,,,
6498ade66e3631ab,,,,,,,,,,,,,,,,1,,,,,,,1,,
6554f57d27cf8c57,,,,,,,,,,,1,,,,,,,,,,,,,,
6581fe58f6bf9f86,,,,,,1,1,,1,,1,,,,,,1,,,1,,,,1,1
6584dad4a752a26b,,,,,1,,,,,,,,,,,,1,,1,,,,1,1,1
6644a60008b26458,,,,,1,,,,,,,,,,,,1,,,,,,,,
6657ffd53824b409,,,,,,1,,,,,,,,,,,,,,,,,,1,1
06664ee4beef4bad,,,,,,,,,,,,,,,,,,,,,,,,,
6665bf915f9a1daa,1,,,,,,,,,,,,,,,,,,1,,,,1,,
6742a0a01dba5ae2,,,,,,,1,,,,1,,,,,,,,,,,,,1,
6742ab8aa1cc98d2,,,,,1,,,,,,,,,,,,,,,,,,,1,1
6812ecd0a463e5cf,,,,,,,,,,,1,,,,,,1,,,,,,,,
6815e59981f94e07,,,,,1,,,,,,,,,,,1,1,,,,,,1,,1
6888ec9a948b528f,,,,,,,,,,,,,,,,1,1,,,,,,1,,
6893b73b40cd26cb,,,,,,,,,,1,,,,,,,1,,,,,,,,
6941a027433ac7b4,,,,,,,,,,,,,,,,,1,,,,,,,,
6946df09fdf50b9e,,,1,,1,,,,,1,,,,,,,,,,,,,,,
07007a0ea3f9bace,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
7010cd7fce91e874,,,,,,,,,,1,1,,,,,,,,,1,,,,,
7081f1586be1f6a6,,,,,1,,,,,,,,,,,,,,,,,,,,
7156fe1da054a44d,,,,,1,,,,,,,,,,,,1,,,,,,1,,
7281b8bebd05b889,,,,,,,,,,,,,,,,,,,,,,,,,
7351faf9c1cd3732,,,,,,,,,,,,,,,,,,,,,,,,,
7354a91ef1113d6c,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
7388db7207a3d9cb,,,1,,,1,,1,,1,,,,,,,,,,,,,1,1,1
7398a811456bb9fd,,,,,,,,,,1,,,,,,,,,,1,,,,,
7424f8069532341c,1,,,,,,1,,,,,,,,,1,1,,,,,,,,
7515d9c73dfe90d0,,,,,1,,,,,,,,,,,,,,,,,,,,
7530fd4cf75d36d4,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
7561dda26fffe691,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
7573f01bcf98da40,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
7585e72c34132ed0,1,,,,,,,,,,,,,,,,1,,1,,,,,1,1
7620aab0e1cfbed1,,,,,1,,,,,1,,,,,,,,,1,,,,,,
7705de6441b5d318,,,,1,1,1,1,,,,,,,,,1,,,,,,,1,1,
7730f288b2c27903,,,,,,,1,,,,,,,,,,1,,,,,,,1,
7732bfdf83f06a72,,,,,1,1,,,,1,,,,1,,,1,,1,,1,,,1,1
7809a3b2a8482e1f,1,,,,,1,1,,,,,,,,,,,,,,,,,1,1
7871ad04a2a85451,1,,,,1,1,1,,,1,,1,,,,,,,,,,,,1,1
7872f3e93140c2bd,,,,,1,1,,,1,1,1,,,,,,,,,1,,1,,1,1
7992d5f2188a5a3e,,,,,1,,,,,,1,,,,,,1,,,1,,,,,1
7994bd2474e5887d,,,,,1,,,,,,,,,,,,1,,1,,,,,,
8012e866173d5af4,,,,,,,1,,,,,,,,,,,,,,,,,1,
8020c3e221dca57f,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
8071b1735f64df67,1,,,,,,,,,,,,,,,,1,,,,,,,,
8116e08169ad7c5f,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
8163cfec8aa8a7e9,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
8214fb2cec72142b,,,,,,,,,,,,,,,,,,,,,,,,,
8251c2d9ae2a489d,,,,,,,,,,,,,,,,,,,,,,,,,
8255bcf627e2382e,,,,,,1,,,,,,,,,,,,,1,,1,,1,1,1
8275eb9a41a81c5f,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
8295c8319202b034,,,,,,,,,,,,,,,,1,1,,1,,,,,,1
8367c62dac18cf8d,,,,,,,,,,1,1,,,,,,,,,1,,,,,
8400c5a8dc2d90da,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
8424d4171d3028da,,,,,,,,,,1,1,,,,,,,,,,1,,,,
8536b5c4f98a3927,,,,,,1,,,,,1,,,,,,,,,,,,,1,1
8553be66ae668317,,,1,,,1,,,1,1,1,,,,,,1,,,,,1,,1,1
8556c00192f46c3a,,,,,,,,,,,,,,1,,,1,,,,,,,,
8679d3e347a759c6,,,,,1,1,1,,,1,1,,,,,,,,,1,,,,1,1
8686c19ef9252f48,1,1,,,1,1,,,,,,,,,1,,1,,1,,,,,1,1
8712a3e78e6a7612,1,,,,,1,,,,1,,,,,,,1,,,,,,,1,1
8719d979f72d838c,1,,,,,1,1,,,,,,,,,1,1,,1,,,,,1,1
008856a1954b0372,,,,,,1,,,,,,,,,,1,1,,,,1,,1,1,1
8951b51fbd56881f,,,,,,,,,,,1,,,,,,,,,1,,,,,
8955b95e0bb19a73,,,,,1,1,,,,,,,,,,,,,,,1,,,1,1
9004dc79a9f579a1,1,,,,,1,,,1,,1,,,,,,,,,,,,,1,1
9044d6abaa6196a4,,,,,,1,,,,,,,,,,,,,,,,,,1,1
9062daf97a40e5ea,,,,,1,1,,,,1,,,,,,,1,,1,,,,,,
9093bc26ae328160,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
9094a8c2452b9048,,,,,,,,,,1,,,,,,,,,,,,,,,
9151efee1f24cba2,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
9169bb86cc3244ec,1,,,,,1,,,,,,,,,,,1,,1,,,,,1,1
9344f1f2e416bdea,,,,,,,,,,,,,,,,1,1,,,,,,,,
9354c1c9009a0924,1,,,,,,,,,,,,,,,,1,,1,,,,1,,1
